#timestamp [ns], position.x [m], position.y [m], position.z [m], quaternion.w [], quaternion.x [], qquaternion.y [], quaternion.z []
0000000052899999999,2.06673002,-1.68308902,1.34179902,0.688915849,0.572555125,-0.301230103,-0.326858103
0000000052949999999,2.09180188,-1.66632199,1.34517002,0.694218695,0.574322462,-0.297842681,-0.315440685
0000000052999999999,2.115309,-1.64972103,1.34817505,0.700552106,0.574816942,-0.294331968,-0.303612947
0000000053049999999,2.13927603,-1.63297498,1.35056698,0.705195606,0.578468502,-0.286611766,-0.293131769
0000000053099999999,2.1637249,-1.61631405,1.35291302,0.707094312,0.58549875,-0.276406884,-0.284266859
0000000053149999999,2.18753695,-1.59998798,1.35518706,0.707966864,0.594797075,-0.263930023,-0.274482042
0000000053199999999,2.20957088,-1.58420801,1.35643101,0.709694088,0.603534937,-0.25128299,-0.262557983
0000000053249999999,2.23032403,-1.56831205,1.35660303,0.713623345,0.611095607,-0.238720238,-0.245596245
0000000053299999999,2.25153089,-1.55126095,1.35616899,0.716763794,0.619184136,-0.223212034,-0.230298027
0000000053349999999,2.27235508,-1.53313196,1.35550201,0.720797837,0.626256108,-0.20623903,-0.213821054
0000000053399999999,2.29263306,-1.514539,1.35397804,0.726057529,0.632077515,-0.188587859,-0.194299847
0000000053449999999,2.31351805,-1.49591899,1.35163999,0.731101573,0.637517512,-0.170359865,-0.173316866
0000000053499999999,2.33531499,-1.47658896,1.34914899,0.735113621,0.643541336,-0.150335073,-0.151203081
0000000053549999999,2.3569181,-1.45583498,1.34701097,0.739130557,0.649101377,-0.125873059,-0.128491059
0000000053599999999,2.37744689,-1.43431497,1.346789,0.744574845,0.651865184,-0.0998620242,-0.103479035
0000000053649999999,2.397084,-1.41165197,1.34871197,0.748027623,0.655166268,-0.0708850399,-0.0786610395
0000000053699999999,2.41364503,-1.38937795,1.34965801,0.750541449,0.657510579,-0.0417469703,-0.0512249656
0000000053749999999,2.42763305,-1.36676395,1.349599,0.751938403,0.658680618,-0.0129379937,-0.0236779861
0000000053799999999,2.43959498,-1.34242296,1.35056102,0.750031888,0.661189079,0.0166600011,-0.00191000057
0000000053849999999,2.44733691,-1.31815696,1.35223198,0.749054849,0.660698175,0.0453860126,0.0183070041
0000000053899999999,2.45176506,-1.29526806,1.35251701,0.749297619,0.657435477,0.0688279495,0.0399209708
0000000053949999999,2.45461893,-1.27223694,1.35070896,0.748175323,0.654890597,0.0892340839,0.0582240522
0000000053999999999,2.45595694,-1.24841797,1.34782803,0.745696783,0.65361619,0.106910028,0.0727510229
0000000054049999999,2.45493603,-1.22298706,1.34484899,0.742794693,0.652154267,0.124582045,0.0862000287
0000000054099999999,2.45146298,-1.19755197,1.34171498,0.739328146,0.651201725,0.140025154,0.0986111164
0000000054149999999,2.44539499,-1.17280304,1.33867002,0.73696667,0.648761272,0.151296079,0.114450045
0000000054199999999,2.43745303,-1.14892697,1.33614504,0.735107243,0.646592796,0.156764954,0.130228952
0000000054249999999,2.42786694,-1.12419295,1.33479702,0.733376265,0.644507766,0.158116952,0.147538945
0000000054299999999,2.41676688,-1.09873497,1.33493805,0.730798841,0.643949151,0.160192028,0.16000405
0000000054349999999,2.40440011,-1.072649,1.33792198,0.727987945,0.643694043,0.162751019,0.170891032
0000000054399999999,2.39116812,-1.048334,1.34070599,0.72516185,0.643071175,0.166646034,0.181188047
0000000054449999999,2.37807989,-1.02497196,1.34276199,0.722723901,0.64233613,0.167557031,0.192352012
0000000054499999999,2.36457992,-1.00008404,1.34516001,0.718935549,0.642738461,0.175070122,0.198419154
0000000054549999999,2.35068607,-0.975272,1.34869897,0.715201557,0.642479599,0.184127867,0.204457864
0000000054599999999,2.33648896,-0.952364981,1.35162401,0.711155474,0.642311454,0.189226121,0.214215145
0000000054649999999,2.32147193,-0.928891003,1.35278106,0.706891954,0.642070115,0.192976013,0.225411028
0000000054699999999,2.30517411,-0.902888,1.35228205,0.703149617,0.641117275,0.200639084,0.233010098
0000000054749999999,2.28743505,-0.875025988,1.35062802,0.699953556,0.639591515,0.210336819,0.238212824
0000000054799999999,2.26810694,-0.846911013,1.34771705,0.698759019,0.635469019,0.21994099,0.244010016
0000000054849999999,2.2486949,-0.818517983,1.34321499,0.696398437,0.632652581,0.226772845,0.251700878
0000000054899999999,2.22915006,-0.788918018,1.338449,0.693413496,0.62935853,0.235504851,0.260042816
0000000054949999999,2.20938396,-0.75762099,1.334916,0.687822163,0.628167868,0.245867968,0.268056899
0000000054999999999,2.18897295,-0.726010978,1.334741,0.682165623,0.625292361,0.257644147,0.277992159
0000000055049999999,2.16781497,-0.695083022,1.33828294,0.675258219,0.62141782,0.272066921,0.289560884
0000000055099999999,2.14691091,-0.666693985,1.34187901,0.665569723,0.618869245,0.285101116,0.304525107
0000000055149999999,2.12487411,-0.640621006,1.34450698,0.654462218,0.614909828,0.298725873,0.322997898
0000000055199999999,2.10014892,-0.615742981,1.347404,0.645133913,0.608922124,0.316678554,0.335751534
0000000055249999999,2.07313395,-0.594588995,1.35076499,0.639242887,0.598459125,0.333610058,0.349170059
0000000055299999999,2.04593301,-0.57735002,1.35274804,0.63492465,0.587522388,0.344259679,0.364927649
0000000055349999999,2.01785707,-0.560572028,1.35231304,0.629982948,0.578752041,0.353127986,0.37877202
0000000055399999999,1.987409,-0.543474019,1.349769,0.6249336,0.570501387,0.364749283,0.388516307
0000000055449999999,1.95502901,-0.527794003,1.34581101,0.620723069,0.562538922,0.374879926,0.397136927
0000000055499999999,1.92166305,-0.514223993,1.34074795,0.616824985,0.555278003,0.381177038,0.407305002
0000000055549999999,1.88695002,-0.501303971,1.33563006,0.612982035,0.549683928,0.385464966,0.416553974
0000000055599999999,1.85109603,-0.488896996,1.33239496,0.608450115,0.546014845,0.387865573,0.425697625
0000000055649999999,1.81445801,-0.47664699,1.33199096,0.602895737,0.543437243,0.389911145,0.434928149
0000000055699999999,1.77649701,-0.463762999,1.33551002,0.596556187,0.540165842,0.395389885,0.442727864
0000000055749999999,1.74015296,-0.451597005,1.33972704,0.589972436,0.536022484,0.402064353,0.450508416
0000000055799999999,1.70575798,-0.439963013,1.34325504,0.583421648,0.533447325,0.404947281,0.4594253
0000000055849999999,1.67130399,-0.426909,1.34661901,0.580345511,0.528839529,0.411300629,0.462988555
0000000055899999999,1.63800299,-0.412739992,1.35005999,0.575842083,0.524681926,0.420733929,0.464862943
0000000055949999999,1.60656404,-0.398232013,1.35263002,0.566280901,0.523909092,0.428792357,0.470085233
0000000055999999999,1.57568395,-0.383679003,1.35282004,0.555389524,0.52323544,0.436181545,0.476981521
0000000056049999999,1.54291797,-0.369017005,1.35064197,0.547121525,0.522191465,0.444018543,0.480437517
0000000056099999999,1.50825703,-0.35432601,1.34711599,0.54328835,0.520927668,0.449153662,0.481385678
0000000056149999999,1.47270298,-0.33979401,1.34233201,0.540308237,0.521806836,0.450485915,0.482538909
0000000056199999999,1.43647003,-0.32485199,1.33788705,0.539096475,0.520680547,0.45244047,0.4832865
0000000056249999999,1.40038097,-0.310207993,1.33473802,0.535571277,0.51824069,0.454670727,0.487712711
0000000056299999999,1.36555302,-0.296113998,1.333987,0.529656351,0.516191602,0.452395558,0.49834764
0000000056349999999,1.33044195,-0.282523006,1.33648801,0.521684349,0.511458635,0.452355713,0.511496663
0000000056399999999,1.29503596,-0.269079,1.34145701,0.517056108,0.507298887,0.453894883,0.518921852
0000000056449999999,1.25974095,-0.25692299,1.34567106,0.511482358,0.503674626,0.454423636,0.527442634
0000000056499999999,1.22310495,-0.246307001,1.34946597,0.507419109,0.4961299,0.459592819,0.534001887
0000000056549999999,1.185956,-0.237228006,1.35342097,0.505243361,0.486461639,0.467343599,0.538215637
0000000056599999999,1.15092802,-0.229968995,1.35617197,0.503241479,0.478908539,0.470710516,0.543900609
0000000056649999999,1.11672699,-0.222948,1.35681498,0.50002569,0.475863278,0.470014274,0.550105333
0000000056699999999,1.08067703,-0.215724006,1.35491502,0.498402983,0.473033011,0.471273005,0.552933991
0000000056749999999,1.04212606,-0.208389997,1.35098302,0.498305023,0.46953097,0.475781024,0.552146018
0000000056799999999,1.00214195,-0.201805994,1.34568799,0.498647004,0.466926992,0.479143977,0.551136971
0000000056849999999,0.961166978,-0.196236998,1.34023297,0.498151004,0.464798003,0.481494009,0.551337004
0000000056899999999,0.919354975,-0.191412002,1.33601701,0.496832043,0.46350801,0.483491004,0.551864982
0000000056949999999,0.87747997,-0.186864004,1.33379698,0.494383991,0.465847999,0.48330301,0.552258015
0000000056999999999,0.835385025,-0.182790995,1.33499706,0.492989004,0.468574017,0.482273966,0.552097023
0000000057049999999,0.794043005,-0.178608999,1.33876395,0.493562073,0.470693052,0.482447058,0.549626946
0000000057099999999,0.755240977,-0.173921004,1.34249699,0.492615938,0.476009935,0.478614926,0.549247086
0000000057149999999,0.715354025,-0.168431997,1.34571004,0.494930029,0.477201015,0.481038034,0.543991029
0000000057199999999,0.675593019,-0.161691993,1.34909105,0.497343898,0.477395952,0.487003982,0.536255062
0000000057249999999,0.63843298,-0.154797003,1.35158896,0.496416032,0.479835987,0.491718024,0.530605972
0000000057299999999,0.602913022,-0.148579001,1.35199296,0.492906958,0.482970983,0.492962986,0.529877007
0000000057349999999,0.566217005,-0.142400995,1.34983397,0.491276979,0.484838992,0.494150013,0.52857703
0000000057399999999,0.527575016,-0.135670006,1.34563506,0.49246496,0.485267967,0.495753974,0.525568008
0000000057449999999,0.487738997,-0.127825007,1.340343,0.493407995,0.485462964,0.498408973,0.521979988
0000000057499999999,0.447750986,-0.119806997,1.33517599,0.494480968,0.484587014,0.499619991,0.520618021
0000000057549999999,0.407555014,-0.111143,1.33163905,0.495294958,0.485479981,0.498741001,0.519855022
0000000057599999999,0.367567986,-0.10249,1.33051097,0.496155977,0.486238956,0.495213002,0.521694005
0000000057649999999,0.327282995,-0.0939799994,1.33241105,0.495231986,0.486200035,0.492429018,0.525232017
0000000057699999999,0.286233991,-0.0866239965,1.33683395,0.494813979,0.481631011,0.494181007,0.52818203
0000000057749999999,0.247337997,-0.0814919993,1.34136701,0.493696988,0.477971017,0.492487043,0.534099996
0000000057799999999,0.208318993,-0.0773959979,1.34557903,0.492634028,0.471561998,0.494335026,0.539048016
0000000057849999999,0.168942004,-0.0739929974,1.349944,0.49268499,0.462724,0.500302017,0.541153014
0000000057899999999,0.131615996,-0.0714680031,1.35321498,0.492591053,0.455550045,0.50288403,0.544918954
0000000057949999999,0.0955969989,-0.0687379986,1.35406005,0.492056072,0.453086048,0.502733052,0.547588944
0000000057999999999,0.0590209998,-0.0663689971,1.35245097,0.491230011,0.450392991,0.50335902,0.549970984
0000000058049999999,0.0211239997,-0.0649539977,1.34913194,0.490907997,0.447932988,0.504377007,0.551334023
0000000058099999999,-0.0171910003,-0.0648979992,1.34433603,0.49060601,0.446074009,0.504539013,0.552959025
0000000058149999999,-0.0557910018,-0.0661889985,1.33917606,0.489931017,0.444552988,0.502951026,0.556219995
0000000058199999999,-0.0949150026,-0.0685169995,1.33557606,0.486855,0.445293009,0.500437021,0.560579002
0000000058249999999,-0.134609997,-0.0714740008,1.33448696,0.482153982,0.447755992,0.497463018,0.565307021
0000000058299999999,-0.175686002,-0.0752130002,1.33731699,0.478691995,0.448480994,0.496396035,0.568602979
0000000058349999999,-0.216607004,-0.0795790032,1.34243703,0.478549987,0.445492029,0.498236001,0.569463015
0000000058399999999,-0.253946006,-0.0831589997,1.34695601,0.475567997,0.448839009,0.493589014,0.573364973
0000000058449999999,-0.291684002,-0.0855000019,1.35013998,0.474198997,0.450786024,0.492553025,0.573863983
0000000058499999999,-0.330444008,-0.0864230022,1.35333002,0.474940985,0.449745029,0.497465044,0.56981498
0000000058549999999,-0.368083,-0.0868360028,1.35613704,0.473815978,0.449784011,0.502533019,0.566260993
0000000058599999999,-0.404377997,-0.0877399966,1.35750306,0.469510972,0.451018006,0.505040944,0.566636026
0000000058649999999,-0.441691011,-0.0892179981,1.35657895,0.46479696,0.450797975,0.508238971,0.567837
0000000058699999999,-0.480841994,-0.0911170021,1.35371804,0.462369978,0.447771966,0.511736989,0.569069028
0000000058749999999,-0.520900011,-0.0930199996,1.34884906,0.460062981,0.444330961,0.515766919,0.569997072
0000000058799999999,-0.561381996,-0.0943149999,1.34360194,0.457408011,0.441213012,0.518041015,0.57248801
0000000058849999999,-0.602146983,-0.094821997,1.339504,0.453321964,0.43850404,0.521052003,0.575082004
0000000058899999999,-0.643011987,-0.0954810008,1.33782303,0.44749099,0.433878034,0.522468984,0.581831992
0000000058949999999,-0.683957994,-0.0960199982,1.33981395,0.440536022,0.428935051,0.52662003,0.587038934
0000000058999999999,-0.723554015,-0.0981549993,1.34459901,0.432203054,0.420564055,0.533203065,0.593313932
0000000059049999999,-0.759984016,-0.102398999,1.34850299,0.421032012,0.41208899,0.537921011,0.602955997
0000000059099999999,-0.795859993,-0.108880997,1.35213602,0.409044981,0.403145969,0.544963002,0.610876977
0000000059149999999,-0.830829024,-0.117505997,1.35650694,0.399363011,0.393723011,0.552119017,0.616972983
0000000059199999999,-0.862411022,-0.128859997,1.35939801,0.392673969,0.381628007,0.555158019,0.62607199
0000000059249999999,-0.893127978,-0.140856996,1.36022103,0.38619101,0.371019989,0.557684004,0.634184003
0000000059299999999,-0.925270975,-0.153895006,1.35876298,0.378683984,0.360015959,0.565061927,0.638507068
0000000059349999999,-0.957813025,-0.168934003,1.35554099,0.371515006,0.348859012,0.573585987,0.641305983
0000000059399999999,-0.988865018,-0.186775997,1.35080302,0.365402967,0.340380043,0.578028023,0.645372987
0000000059449999999,-1.01825404,-0.207231,1.34519005,0.359173,0.335027993,0.578473985,0.651243985
0000000059499999999,-1.04729903,-0.229953006,1.34025204,0.352270007,0.33028999,0.57911694,0.656840026
0000000059549999999,-1.07620704,-0.254404992,1.33733296,0.344792992,0.324519008,0.581228971,0.661799014
0000000059599999999,-1.10500503,-0.279953003,1.33822405,0.336923987,0.317113996,0.584447026,0.666589975
0000000059649999999,-1.13310206,-0.305339009,1.34239399,0.323552996,0.309347987,0.590834975,0.671217024
0000000059699999999,-1.15775001,-0.329710007,1.34551299,0.305938005,0.302042007,0.594605982,0.679422975
0000000059749999999,-1.18285,-0.354057997,1.34772396,0.29223901,0.291637003,0.600993991,0.684360981
0000000059799999999,-1.20840704,-0.378975987,1.350191,0.281890005,0.27649799,0.611814976,0.685397029
0000000059849999999,-1.23104298,-0.403791994,1.35290098,0.26759097,0.258112013,0.623018026,0.688202024
0000000059899999999,-1.24898899,-0.42780599,1.35552001,0.242276028,0.24308002,0.631506085,0.695280015
0000000059949999999,-1.26582897,-0.452003002,1.35628498,0.217027992,0.224664971,0.639500022,0.702470005
0000000059999999999,-1.28307498,-0.478002995,1.35563004,0.196686998,0.204471022,0.646969974,0.707768023
0000000060049999999,-1.300529,-0.505299985,1.35318196,0.181862012,0.184779987,0.652136981,0.712391019
0000000060099999999,-1.317559,-0.533488989,1.34969294,0.165303022,0.167779014,0.656624019,0.716498017
0000000060149999999,-1.33459997,-0.562237024,1.34558702,0.149788007,0.153364986,0.659848988,0.720167994
0000000060199999999,-1.35167003,-0.592401028,1.34240997,0.136270002,0.140092999,0.662339985,0.723263025
0000000060249999999,-1.36847198,-0.623775005,1.34048295,0.12435101,0.125741005,0.664377987,0.726172984
0000000060299999999,-1.38430405,-0.65556097,1.34105802,0.107658014,0.111945011,0.664789021,0.730708003
0000000060349999999,-1.39817405,-0.687532008,1.34411299,0.0856670067,0.0942770019,0.667402029,0.733721972
0000000060399999999,-1.40978098,-0.718900979,1.34707105,0.0590599887,0.0758159906,0.669055939,0.736972034
0000000060449999999,-1.41905999,-0.75147903,1.34969103,0.0333550014,0.0505210012,0.670574069,0.739368975
0000000060499999999,-1.42570698,-0.785167992,1.35286999,0.00993499998,0.0236560013,0.67249006,0.739660978
0000000060549999999,-1.42945194,-0.818186998,1.35555005,-0.00881399959,-0.00323699974,0.670997024,0.741401017
0000000060599999999,-1.43130302,-0.848941028,1.35676301,-0.0321390033,-0.0244670007,0.669706047,0.741527021
0000000060649999999,-1.43193901,-0.881024003,1.35548306,-0.0508470014,-0.0448109992,0.669202983,0.739983022
0000000060699999999,-1.43044198,-0.915129006,1.35277104,-0.0635150075,-0.0632959977,0.670805991,0.736191988
0000000060749999999,-1.42416406,-0.948882997,1.34853804,-0.0730979964,-0.0828050077,0.669983029,0.734113991
0000000060799999999,-1.41428006,-0.981034994,1.34404302,-0.0865039974,-0.0958319902,0.668148994,0.732740998
0000000060849999999,-1.40097201,-1.01294398,1.33978403,-0.101690002,-0.107666001,0.665863991,0.731226981
0000000060899999999,-1.38459206,-1.04458499,1.33690596,-0.116324998,-0.117894009,0.663021982,0.730048954
0000000060949999999,-1.36557305,-1.07597697,1.33683896,-0.133966997,-0.126462996,0.658967972,0.729260981
0000000060999999999,-1.34492505,-1.10887504,1.33996403,-0.148009002,-0.142299995,0.654983997,0.727213979
0000000061049999999,-1.324646,-1.13864601,1.34439099,-0.164057001,-0.154281005,0.651152015,0.724765003
0000000061099999999,-1.30528498,-1.16463697,1.34707296,-0.183120012,-0.161630005,0.647341013,0.72200501
0000000061149999999,-1.28724003,-1.19190705,1.34935701,-0.195483997,-0.174192011,0.643845975,0.718961
0000000061199999999,-1.26980305,-1.21919298,1.35193598,-0.206304982,-0.193545997,0.641440928,0.713114023
0000000061249999999,-1.25260198,-1.24306905,1.35431802,-0.222580016,-0.211421996,0.637736976,0.706435025
0000000061299999999,-1.23570395,-1.264732,1.35537398,-0.245219007,-0.228772998,0.632254958,0.698414981
0000000061349999999,-1.21814299,-1.28720903,1.35460496,-0.265206009,-0.246670991,0.626356006,0.690286994
0000000061399999999,-1.20005906,-1.31118298,1.35243499,-0.279680997,-0.263204992,0.621006012,0.683265984
0000000061449999999,-1.181054,-1.33596003,1.34916401,-0.291794002,-0.279386014,0.615913987,0.676349998
0000000061499999999,-1.16243601,-1.36055601,1.34563005,-0.304446995,-0.288553983,0.612107933,0.670351982
0000000061549999999,-1.14297402,-1.385764,1.34199905,-0.31734699,-0.297666997,0.607289016,0.66474402
0000000061599999999,-1.12279904,-1.41192997,1.33937001,-0.330729991,-0.303267986,0.602864027,0.659698009
0000000061649999999,-1.10156906,-1.43941498,1.33830202,-0.342141002,-0.310734004,0.598289967,0.654547989
0000000061699999999,-1.07984102,-1.46708798,1.34003603,-0.354360998,-0.316965997,0.594094992,0.648854017
0000000061749999999,-1.05733502,-1.495296,1.34533095,-0.363552004,-0.324813008,0.589194,0.644342005
0000000061799999999,-1.03536499,-1.52046299,1.35010505,-0.376898021,-0.332358003,0.584268987,0.637273014
0000000061849999999,-1.01328599,-1.54289305,1.35325503,-0.392987013,-0.341649979,0.575778008,0.630330026
0000000061899999999,-0.990224004,-1.56438303,1.35654604,-0.405090988,-0.35660103,0.568414986,0.621001005
0000000061949999999,-0.966974974,-1.582793,1.36017501,-0.415195018,-0.371384025,0.558010042,0.615070999
0000000061999999999,-0.945438981,-1.597592,1.36241698,-0.427772969,-0.379011989,0.548919022,0.60995698
0000000062049999999,-0.924467027,-1.61105394,1.36259902,-0.438291997,-0.383585006,0.54192102,0.605875015
0000000062099999999,-0.902855992,-1.62404704,1.36116803,-0.446008027,-0.388125986,0.536646008,0.602034986
0000000062149999999,-0.880014002,-1.63648295,1.35870194,-0.451294988,-0.394322008,0.532356977,0.597862005
0000000062199999999,-0.856799006,-1.64721406,1.35520899,-0.45726499,-0.397614002,0.528410971,0.594636977
0000000062249999999,-0.833124995,-1.65617502,1.35072398,-0.464289993,-0.398180991,0.525623024,0.59127599
0000000062299999999,-0.808709979,-1.664065,1.34638906,-0.471684992,-0.396629006,0.52284199,0.588926017
0000000062349999999,-0.784258008,-1.67151797,1.34327805,-0.480634034,-0.393921018,0.52237308,0.583903968
0000000062399999999,-0.759060025,-1.679425,1.342875,-0.48911804,-0.39271906,0.522412062,0.577598929
0000000062449999999,-0.732941985,-1.68772805,1.34560299,-0.494818985,-0.393642992,0.522105992,0.572367013
0000000062499999999,-0.70778501,-1.69577098,1.34889698,-0.499451965,-0.395320982,0.521227002,0.567970991
0000000062549999999,-0.684197009,-1.70440197,1.35228097,0.501911283,0.399345577,-0.521223783,-0.562970757
0000000062599999999,-0.662967026,-1.71272302,1.355937,0.503120422,0.403154433,-0.520728588,-0.559624672
0000000062649999999,-0.644638002,-1.72048903,1.35996997,0.504121542,0.404410422,-0.521812558,-0.556800544
0000000062699999999,-0.628645003,-1.72784495,1.36297405,0.505592048,0.404992759,-0.523480952,-0.553469002
0000000062749999999,-0.613839984,-1.73518503,1.36477101,0.506781995,0.407687962,-0.523563921,-0.550311923
0000000062799999999,-0.600306988,-1.74245596,1.36627805,0.508170009,0.411862999,-0.522367001,-0.547051013
0000000062849999999,-0.588567019,-1.74960005,1.367504,0.509578884,0.415871114,-0.521039128,-0.543966174
0000000062899999999,-0.578456998,-1.75655699,1.36884403,0.511959374,0.419076711,-0.51960963,-0.540626645
0000000062949999999,-0.569908977,-1.76324904,1.37037897,0.514353395,0.422413647,-0.518187582,-0.537110567
0000000062999999999,-0.562985003,-1.76895797,1.37150502,0.518218637,0.423228323,-0.516751349,-0.534131348
0000000063049999999,-0.556569993,-1.77415204,1.372293,0.520965099,0.422808707,-0.515544891,-0.532957911
0000000063099999999,-0.550361991,-1.77901995,1.37297404,0.522206068,0.422180772,-0.514669955,-0.533087015
0000000063149999999,-0.544744015,-1.78342795,1.37355101,0.523651123,0.421802104,-0.513065875,-0.533509851
0000000063199999999,-0.539557993,-1.78784895,1.37384999,0.525019228,0.422323793,-0.511527777,-0.533231735
0000000063249999999,-0.534865022,-1.792395,1.37395799,0.525969744,0.423527181,-0.510859251,-0.53198117
0000000063299999999,-0.530586004,-1.79668403,1.37416506,0.526494026,0.425121188,-0.510215998,-0.530803978
0000000063349999999,-0.526814997,-1.80039406,1.37433803,0.527779579,0.426313341,-0.509592354,-0.529171407
0000000063399999999,-0.523235023,-1.80364394,1.37440002,0.529637873,0.42920211,-0.507341146,-0.527138114
0000000063449999999,-0.520148993,-1.80652905,1.37431705,0.531489134,0.432251722,-0.504741848,-0.52527684
0000000063499999999,-0.517675996,-1.809129,1.37416697,0.533145845,0.43375212,-0.503015101,-0.524014175
0000000063549999999,-0.515349984,-1.81158304,1.374089,0.534305513,0.435418516,-0.501229465,-0.523159444
0000000063599999999,-0.51336199,-1.81405401,1.37404203,0.534802973,0.436593026,-0.499904007,-0.522942066
0000000063649999999,-0.511627972,-1.81651199,1.37403297,0.535691261,0.437716812,-0.499306798,-0.521661758
0000000063699999999,-0.510152996,-1.81906402,1.37394798,0.536336362,0.438790679,-0.499805689,-0.519614637
0000000063749999999,-0.508431017,-1.82152295,1.37387097,0.536279798,0.440217406,-0.499289304,-0.51896131
0000000063799999999,-0.506431997,-1.82379496,1.373752,0.53531158,0.44205749,-0.498202443,-0.519441485
0000000063849999999,-0.504266977,-1.82584095,1.37358904,0.534004152,0.443326712,-0.497614771,-0.520271838
0000000063899999999,-0.502470016,-1.82768905,1.37345803,0.532692671,0.443523467,-0.498004407,-0.521071315
0000000063949999999,-0.500860989,-1.82932103,1.37336397,0.532287478,0.443159491,-0.498589516,-0.521238506
0000000063999999999,-0.499146014,-1.830971,1.37326598,0.531702578,0.443548322,-0.499169379,-0.520949423
0000000064049999999,-0.497364014,-1.83240902,1.37318897,0.531190097,0.444376916,-0.498947889,-0.520976901
